Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft_mm,Age_cal_yr_bp
467.2511801,42.71230528,7.657890901,0.282327365,1.405364663,0.04,0.025,59.85116916,66372
461.445318,48.84159954,7.414972261,0.330076853,1.239080478,0.04,0.025,59.87865116,66373
446.6669862,47.53324787,8.747558976,0.423893632,1.582254077,0.258069785,0.025,59.90613316,66374
451.5771462,41.21776893,9.649587894,0.4774071,1.575790045,0.202629465,0.055373424,59.93361516,66375
435.4621946,51.81898514,9.684017426,0.545289762,1.394378996,0.04,0.057395977,59.96109705,66376
435.1594679,56.38613525,10.65625376,0.6559682,1.565314408,0.113161197,0.078930717,59.98857905,66377
446.4926222,49.47559891,9.979292675,0.531544158,1.620793987,0.04,0.145192539,60.01606105,66378
414.9974259,40.1626653,8.295056224,0.333328942,1.261108954,0.04,0.072990732,60.04354305,66379
383.9071034,37.19918044,10.14804219,0.334932038,1.978058237,0.04,0.025,60.07102505,66380
411.9260461,48.4134809,11.21634592,0.428538463,2.313730044,0.04,0.025,60.09850695,66381
421.8133315,56.31726188,10.4973499,0.331413038,1.893205629,0.04,0.025,60.12598895,66382
422.0776187,56.08994492,9.624767347,0.191160284,1.596948829,0.04,0.025,60.15347095,66383
429.6131779,50.36506692,10.05278639,0.135654459,1.478945117,0.04,0.122161636,60.18095295,66384
422.3034862,37.54873397,10.26974162,0.101119839,1.298430933,0.04,0.130644485,60.20843495,66385
438.3298367,38.24244729,7.381078069,0.136173595,1.273610591,0.04,0.063277136,60.23591684,66386
463.0642746,34.62208151,6.055237382,0.14077768,1.320814721,0.04,0.066388153,60.26339884,66387
458.8662199,38.78165056,7.848583696,0.177367581,1.458828899,0.04,0.025,60.29088084,66387
447.2626766,41.38939562,8.796153427,0.209137069,1.493112332,0.04,0.025,60.31836284,66388
438.0287333,27.90390863,10.45899233,0.219190668,1.375868988,0.04,0.025,60.34584484,66389
448.3319818,29.43501757,11.08639373,0.330692048,1.365212035,0.04,0.03047806,60.37332684,66390
461.961805,34.06900721,10.64902875,0.36780085,1.265554983,0.04,0.060241683,60.40080874,66391
462.740561,30.73473257,11.11578361,0.26611761,1.255781192,0.04,0.025,60.42829074,66392
470.3377476,24.89327152,10.13467549,0.232845152,1.536503928,0.04,0.092028668,60.45577274,66393
473.696295,27.88687851,9.535613216,0.320254567,1.399919645,0.04,0.163546058,60.48325474,66394
453.3038761,32.36800384,9.188213561,0.343150153,1.455291667,0.04,0.056539581,60.51073674,66395
446.0678953,38.7893167,9.086759169,0.311265368,1.639142402,0.04,0.025,60.53821863,66396
440.0662476,40.63633667,9.362646152,0.278548049,1.538326851,0.04,0.025,60.56570063,66397
413.8357246,35.50461105,10.75547543,0.312065713,1.537553748,0.04,0.025,60.5939058,66398
410.9668132,39.9517554,10.17030234,0.431217137,1.649850339,0.04,0.025,60.62211105,66400
425.5565153,41.36608988,7.673694738,0.410490019,1.483473118,0.04,0.025,60.64959305,66401
428.4200862,48.03170945,8.061603182,0.277132943,1.421083356,0.04,0.025,60.67707495,66402
415.9249188,51.22528513,9.47206221,0.212290746,1.234398684,0.06194633,0.025,60.70455695,66403
398.6584035,44.87979681,9.75493193,0.305364399,1.948869488,0.30304232,0.046071821,60.73203895,66404
417.093312,43.92163281,9.08266735,0.463134206,2.11802206,0.22608193,0.094916215,60.75952095,66405
459.1308305,50.79252892,12.68544144,0.517253164,1.584636551,0.281765055,0.083299392,60.78700295,66405
472.9144347,54.46238523,12.51587779,0.401435337,1.272290238,0.153010687,0.025,60.81448484,66406
453.2384848,55.63388809,8.16987656,0.373212413,1.465852607,0.04,0.025,60.84196684,66407
443.08681,55.41081251,7.473415753,0.506911451,1.968822898,0.24043814,0.025,60.86944884,66408
456.4937001,47.98276952,8.311739201,0.496172269,1.747692327,0.329589917,0.065555494,60.89693084,66409
451.5088123,56.34660081,9.425570421,0.442310398,1.350181681,0.04,0.130905176,60.9251361,66411
460.2507634,65.02362325,8.212197342,0.623627781,1.582327506,0.04,0.042120674,60.95334126,66412
494.094898,55.07247631,7.246313868,0.909882401,1.724789054,0.04,0.025,60.98082316,66413
490.5828021,50.26587045,7.52187934,1.060108642,1.567957161,0.070775711,0.025,61.00830516,66414
486.6074174,50.83107813,7.703952261,1.065326661,1.491674979,0.04,0.025,61.03578716,66415
483.5271846,51.06772175,11.18993874,0.837830229,1.981901376,0.137770922,0.035726496,61.06326916,66416
455.8319458,63.78626249,11.50160966,0.66379818,2.053063016,0.094220543,0.043332377,61.09075116,66416
444.4604875,73.19285178,10.06041723,0.680779487,1.759475115,0.04,0.291472429,61.11823316,66417
456.544868,64.48564266,9.98500711,0.804279249,1.375116273,0.04,0.272123354,61.14571505,66418
461.6827,60.72698176,8.138066679,0.712569669,1.387516973,0.04,0.025,61.1739203,66420
470.8089328,74.54537088,7.818344979,0.780667201,1.577045543,0.04,0.040514338,61.20212547,66421
468.4654344,77.16955213,8.511187749,0.791493829,1.410310575,0.04,0.058886556,61.22960747,66422
473.6876078,72.9334414,8.237636756,0.504382835,1.510451934,0.04,0.029711474,61.25708947,66423
493.4736987,71.64907446,7.851872104,0.409437947,1.616376608,0.04,0.025,61.28457137,66423
509.9689827,84.47314491,8.286760472,0.491357585,1.412258473,0.531515006,0.039160992,61.31205337,66424
508.4692312,87.21343503,8.36506483,0.580483305,1.78355074,1.132932895,0.040527727,61.33953537,66425
517.4087692,71.71858759,7.467451534,0.563491525,2.024736247,0.489760466,0.025,61.3677406,66427
518.6555394,63.06520051,6.856448586,0.496250827,1.652357655,0.375980933,0.025,61.39594579,66428
509.122783,63.27566472,8.646601577,0.498150399,1.643693821,0.314808619,0.034518056,61.42342768,66429
506.8026962,58.35057254,8.635673472,0.723146597,1.766257864,0.04,0.035636371,61.45090968,66430
505.0654545,50.27716592,10.36069412,0.858566421,1.757774326,0.162077781,0.027699007,61.47839168,66430
509.8189438,68.02786948,10.52908065,0.657853542,1.620353407,0.04,0.025,61.50587368,66431
521.8891906,72.67942607,9.853986933,0.526689843,1.588494805,0.04,0.095585921,61.53335568,66432
506.1635148,48.72626701,8.425198263,0.56925387,1.438319721,0.04,0.278242739,61.5615608,66433
493.5951411,49.1274566,8.577705891,0.659847486,1.501796203,0.072840457,0.188302843,61.589766,66435
500.8528546,49.85854952,10.25375259,0.78092194,1.821772627,0.052550461,0.025,61.617248,66436
502.0450186,43.94161956,11.14044014,0.997747141,2.117481806,0.04,0.04005432,61.64473,66436
495.7973338,42.09700936,7.891967037,1.233538957,1.98109807,0.374092632,0.053338839,61.672212,66437
509.102081,43.3269525,11.68635937,1.123205612,1.984309221,0.61274732,0.025,61.7004172,66439
525.113268,48.84418013,13.67049764,0.855724042,2.034279972,0.221427734,0.075203615,61.72862232,66440
524.5587265,50.8999219,9.624503565,0.637125787,1.637556825,0.04,0.103900971,61.75610432,66441
550.0607397,35.15157429,10.99214838,0.468164468,1.800484534,0.044086923,0.055070955,61.78358632,66441
542.6693028,55.90879699,10.09338919,0.493555972,2.530460346,0.04,0.063519586,61.81106832,66442
521.999282,84.76831593,15.40213413,0.647298213,3.025081057,0.754382844,0.303998165,61.8392735,66444
538.7561643,74.88505935,18.74071304,0.698423652,3.312344579,1.761398975,0.314153514,61.86747863,66445
556.8951377,53.4567658,11.05730396,0.464487788,2.88341216,0.861890612,0.067564274,61.89496063,66446
548.8941309,40.86172564,6.464196411,0.2975051,1.938393262,0.04,0.025,61.92244263,66446
536.5505585,34.36009146,7.256805906,0.27558825,4.325067157,0.085096517,0.025,61.94992463,66447
539.9282683,59.14831335,7.340179777,0.315047254,4.246301635,0.10725959,0.070390257,61.9781298,66448
544.0045055,63.20843008,7.046691501,0.424986047,1.668466949,0.101087338,0.082882658,62.00633505,66450
556.2654835,55.56688511,7.251001262,0.547167556,0.333199019,0.04,0.041280579,62.03381695,66451
548.9448995,64.82142761,7.227677237,0.526083085,6.997207704,0.556259298,0.052228203,62.06129895,66451
522.1990295,61.83071714,6.91457893,0.389982059,8.926037695,1.182795568,0.06249714,62.0895042,66453
521.4503193,64.58189789,6.647748839,0.380770775,2.148373836,0.534431865,0.036350169,62.11770937,66454
514.279033,70.89954545,7.186215039,0.576987002,0.899459454,0.04,0.025,62.14519137,66455
524.1499218,74.87522469,6.51487326,0.592784795,2.50145518,0.04,0.025,62.17267326,66455
562.6165756,83.85206006,8.148884529,0.402525084,2.53729734,0.04,0.084734059,62.2008785,66457
554.1831561,75.27864168,10.4198543,0.372551803,2.058747089,0.274736375,0.177731132,62.22908368,66458
538.3486109,58.99918283,8.558941124,0.418135892,1.956016864,0.443154426,0.051895388,62.25656568,66459
532.4554108,73.27192729,5.333024379,0.412047875,2.223385452,0.121947188,0.025,62.28404768,66459
515.1129732,76.03394188,7.882358029,0.522338055,2.589861841,0.04,0.088826951,62.3122528,66461
511.25165,69.30105964,10.06074251,0.590985883,1.986501363,0.096858583,0.071762678,62.340458,66462
532.1958179,79.14363014,7.939272327,0.508927007,1.257190469,0.197795169,0.025,62.36794,66463
539.1156581,74.16921977,6.22480933,0.505487045,1.378801992,0.04,0.025,62.395422,66463
520.6011076,74.70487094,6.54885164,0.53105189,1.493354014,0.04,0.025,62.4236272,66464
531.2906342,77.13853406,6.570609165,0.473104257,1.367039811,0.04,0.025,62.45183242,66466
532.6253112,65.54226533,7.551862263,0.459050449,1.801423577,0.151723287,0.02846144,62.47931432,66466
540.2794774,60.62468462,8.617302462,0.522639184,2.198893472,0.169441836,0.027089825,62.50679632,66467
550.8812898,61.76183196,8.159848709,0.562842128,1.96696379,0.143862992,0.025,62.5350015,66468
537.6449968,63.33554636,8.645381145,0.587531892,1.44007363,0.06985847,0.038281097,62.56320674,66470
537.577186,61.46561268,8.940483748,0.602188801,2.47026622,0.142172638,0.036532243,62.59068874,66470
539.0443735,56.91629747,6.784808608,0.932820279,2.631049455,0.148234212,0.025,62.6188938,66471
535.7571363,47.88955256,6.254437424,1.055450716,1.613801598,0.049010974,0.025,62.64709905,66473
544.495606,41.43554092,8.263553189,0.597219174,1.479365266,0.04,0.025,62.67458105,66473
547.9244106,40.58391224,10.04566522,0.360699095,1.919665528,0.04,0.042655106,62.7027863,66475
538.0946507,35.69491452,10.73301326,0.34934302,2.122302225,0.04,0.025,62.73099147,66476
528.7947511,31.16826403,9.807303891,0.316757504,1.823584345,0.04,0.060152325,62.75847337,66476
531.9195261,36.59887616,7.813224431,0.403416179,1.585725474,0.04,0.126116692,62.7866786,66478
515.3926037,34.50538807,8.326690137,0.408726472,1.774747895,0.04,0.057283837,62.81488379,66479
501.3928494,26.21076187,9.032796725,0.249843741,1.844410222,0.04,0.025,62.84236579,66479
514.0801553,24.32390967,8.108116165,0.420474107,1.798101359,0.04,0.025,62.870571,66481
517.2356765,23.27324615,8.545608883,0.773744067,1.60156086,0.04,0.025,62.89877611,66482
509.2172849,27.61166017,9.51156661,0.699516913,1.670453683,0.04,0.025,62.92625811,66482
519.5114288,26.37454221,8.556244811,0.374788643,2.163160116,0.04,0.040031818,62.9544633,66484
504.4983056,29.39703969,8.036563963,0.45868141,2.25570651,0.10592101,0.058449248,62.98266853,66485
493.6600945,38.55509212,11.01290293,0.944191111,1.928846487,0.069330146,0.0660748,63.01015053,66485
482.199035,46.57741255,11.51608298,0.804351881,2.05411585,0.04,0.025,63.0383557,66487
477.1369579,66.34572716,14.63141162,0.235769177,2.251080824,0.04,0.188744043,63.06656084,66488
487.1269833,74.35464166,23.64108463,0.332854049,2.903359039,0.585283566,0.294653576,63.09404284,66488
480.5394253,61.72781894,23.77189738,0.358970663,3.008097726,0.697261989,0.146129399,63.1222481,66490
468.6155724,56.58949832,16.15474951,0.43734901,2.495004395,0.214437677,0.105105932,63.15045326,66491
489.9178045,44.86091619,15.1595162,0.396261722,2.336532848,0.068135887,0.212004799,63.17793526,66491
501.7255888,29.78305891,15.00759609,0.468650057,2.452820075,0.162609264,0.16214803,63.2061404,66492
501.3620745,40.67455836,13.44521902,0.728264064,2.342926965,0.209002829,0.101131849,63.23434558,66494
504.074818,42.41780527,11.33038526,0.546023889,2.074532334,0.077549142,0.056170531,63.2625508,66495
511.6980736,35.178679,11.04482925,0.271520192,1.925774159,0.04,0.032176997,63.290756,66496
521.9985242,34.27077116,10.81473315,0.382308634,2.324221492,0.04,0.06629346,63.318238,66496
530.6426402,30.4795465,9.357212268,0.2884681,3.183672453,0.04,0.076526185,63.3464432,66498
534.8724746,25.47388359,9.967571739,0.194073456,3.067903964,0.04,0.053301134,63.37464832,66499
528.769342,26.95665239,10.13702148,0.180659052,2.380684953,0.04,0.025,63.40213032,66499
525.5059228,32.9147617,10.87672725,0.211767307,2.224619486,0.04,0.034005353,63.4303355,66500
524.0388531,36.90075134,10.57817021,0.185769272,1.816740939,0.04,0.025,63.45854074,66501
503.7612268,35.52245828,10.23059939,0.107762882,2.663527203,0.051432875,0.025,63.4867459,66503
497.4956609,26.75535063,11.42726988,0.114111851,2.971092219,0.19483406,0.025,63.51495105,66504
503.0181635,22.38119315,11.15784309,0.187814144,2.437132366,0.04,0.250188566,63.5431563,66505
514.2132479,27.78543688,12.70146235,0.215297754,1.954066185,0.091277019,0.677046268,63.57136147,66506
550.1715206,32.22809005,14.16522795,0.191187606,1.848466096,0.470263935,0.354497089,63.59884347,66506
553.4663263,43.2777743,10.83323177,0.197755334,1.92761862,0.094907288,0.025,63.6270487,66507
525.0707075,44.67056413,8.118031123,0.243271234,1.949233143,0.04,0.078373919,63.65525379,66508
535.977531,46.84437673,8.713051979,0.327511346,1.738545838,0.04,0.027439025,63.683459,66510
549.6661336,67.00843351,9.900127982,0.430047612,1.525463869,0.04,0.044206503,63.71166421,66511
525.4773678,64.15069307,9.8120347,0.559868068,1.403952094,0.427048099,0.036228202,63.7398694,66512
566.6558055,44.14956299,9.637627515,0.479047854,1.682542024,0.281188912,0.025,63.76807463,66513
572.4463918,37.32812662,11.12164899,0.277202068,2.245668995,0.04,0.025,63.79555653,66513
490.4235653,19.53804794,12.0320519,0.047268796,2.051126759,0.04,0.025,63.8237617,66514
466.2454463,34.15949175,11.80302485,0.479569678,1.771612893,0.04,0.025480363,63.85196695,66515
483.1620758,48.63353121,11.08791342,0.920081403,2.013788328,0.149870861,0.025,63.8801722,66516
508.600267,38.39934712,9.570389312,0.854769911,2.071878325,0.186297031,0.025,63.90837737,66517
529.0787537,32.92194519,9.282360026,0.532389955,2.146260163,0.312123977,0.025,63.9365825,66519
533.3830602,27.25263591,9.775419127,0.381945794,2.297370967,0.215175239,0.025,63.96478768,66520
529.016811,40.82264529,9.716362414,0.416361096,2.107488528,0.04,0.047870672,63.9929929,66521
521.0076344,46.71847479,10.77588799,0.313398311,2.016392417,0.04,0.09917292,64.02119811,66522
511.9830625,24.89347706,12.47756898,0.15747778,2.602423725,0.04,0.052994497,64.0494033,66523
497.7154411,17.39868483,12.90765384,0.142875661,2.803170765,0.04,0.025,64.07760853,66524
466.9112871,38.27074938,11.88197683,0.376547042,2.605594119,0.04,0.03345991,64.1058136,66525
460.3709178,39.16538088,12.44598685,0.421031859,2.673254167,0.04,0.025,64.13401884,66526
496.9005164,28.76917443,12.01041778,0.189192916,2.60229176,0.04,0.025,64.1622241,66527
510.6349192,34.22286486,10.75095117,0.271309059,2.588525813,0.061853864,0.025,64.19042926,66528
485.1025826,41.60541712,11.72878594,0.340845105,1.873120051,0.04,0.030692954,64.2186345,66529
507.2633731,41.69775946,11.52910897,0.272706457,3.884215742,0.04,0.034212367,64.24683958,66530
534.8911811,34.0999735,12.45016526,0.2607646,4.94455238,0.230512498,0.025,64.2750448,66531
541.4419748,20.8615882,12.52458854,0.20446374,2.966406519,0.04,0.025,64.30325,66532
552.8593348,17.43720829,10.88073084,0.139483966,1.966919911,0.04,0.025,64.3314552,66533
557.3918716,20.07633274,11.10336394,0.143805013,2.230066383,0.04,0.025,64.35966042,66534
550.1459052,20.53709135,10.71256266,0.177155145,2.327053178,0.04,0.025,64.3878656,66535
556.895311,18.82923201,10.30900003,0.172590248,2.200735199,0.04,0.025,64.41607074,66536
570.4754784,25.07346172,9.250950886,0.190843747,2.055405417,0.04,0.025,64.4442759,66536
581.9068578,32.01523002,10.7297201,0.300252298,2.043447815,0.04,0.025,64.47248116,66537
587.8239719,26.35292464,12.10002061,0.286183766,2.158830134,0.04,0.025,64.5006864,66538
576.2239698,26.07051305,10.94211504,0.220202673,2.330353295,0.04,0.025,64.52889158,66539
578.5432063,32.0997398,10.99775228,0.215525487,2.151581405,0.04,0.025,64.5570967,66540
577.4535938,33.99853185,10.69814658,0.232431496,2.184221546,0.04,0.025,64.5860251,66542
576.6055238,34.84170985,10.72661743,0.327410917,1.845402687,0.217424767,0.025,64.61423032,66543
612.8994533,28.67772731,10.61699451,0.273223352,3.574030247,1.259673963,0.025,64.6424355,66544
619.1736574,21.44228821,11.49687731,0.153446371,4.248822363,0.731253913,0.044294819,64.67064074,66545
604.6942373,23.03508097,11.43198054,0.157305759,2.528949263,0.04,0.055271193,64.6988458,66546
632.5905124,17.94653696,13.53669059,0.113264976,2.207787178,0.04,0.025,64.72705105,66546
635.5459545,46.55036357,13.31991254,0.12214425,2.40617827,0.04,0.025,64.7552563,66547
633.8423819,55.11251085,9.55777419,0.142214734,1.999343082,0.04,0.025,64.7841847,66549
629.0493015,29.05921368,11.63831426,0.106030771,2.258857875,0.04,0.025,64.81238989,66550
576.3841835,28.19238381,13.56030543,0.098814599,2.954689046,0.04,0.025,64.840595,66551
484.8560435,22.89225207,13.85278206,0.10877974,3.121779837,0.04,0.032172263,64.86880021,66552
441.8755214,21.20688979,15.67022982,0.090035162,2.943982553,0.04,0.034883398,64.8970054,66552
473.3859684,26.24466474,15.18596694,0.073714336,2.850765979,0.04,0.044149128,64.92521063,66553
520.9355249,34.26729028,13.27399704,0.090829315,2.771289961,0.04,0.044968116,64.9534158,66554
533.2892938,45.0900072,12.79012836,0.16721551,2.673988119,0.04,0.049956189,64.9823442,66556
523.398386,60.39189218,12.34713881,0.227766973,2.55339153,0.04,0.048955642,65.01054937,66556
528.9482891,69.7766648,11.09875955,0.21668896,2.194425711,0.04,0.025,65.0387546,66557
610.3244794,73.20027798,11.9254479,0.15720297,2.052820707,0.04,0.543852933,65.067683,66559
719.8048768,95.30812382,14.84984669,0.159362263,2.138823823,0.04,1.539709479,65.09588821,66560
652.0448313,87.7933533,11.96263014,0.194610936,2.303155261,0.837663563,0.797072327,65.1240934,66561
566.3042046,69.06941961,7.998733196,0.146080571,2.021846431,3.514960097,0.025,65.15229853,66561
624.5231708,77.62275714,9.365128756,0.088380869,1.915614545,2.190290626,0.133682075,65.1805037,66562
619.524383,72.31691417,9.992780497,0.071511178,1.865175719,0.04,0.025,65.2094322,66564
614.9345899,71.53427174,10.48675496,0.046197259,1.750638314,1.097778284,0.035431031,65.23763737,66564
584.9488325,64.28140444,10.9372358,0.041496215,1.649905239,3.538806569,0.027167115,65.2658426,66565
535.9579777,47.06773494,13.89877202,0.043339842,1.956469116,1.550102511,0.026106488,65.2947709,66567
519.1305559,39.55884128,14.81037322,0.065297948,2.343754463,0.04,0.05753596,65.32297611,66568
527.17129,32.29560788,12.99618699,0.063479636,2.328525831,0.04,0.036765764,65.3511813,66568
548.7292169,26.69607202,12.02135709,0.047531504,2.277132338,0.04,0.041086614,65.3801097,66570
545.4045639,31.30505374,13.30960483,0.046418501,2.185860378,0.04,0.098797705,65.40831495,66571
514.8002251,33.04880463,15.4800413,0.045439112,2.883605189,0.04,0.078243782,65.4365201,66571
519.1279498,39.94314263,16.05874342,0.04764893,2.918884616,0.04,0.052983679,65.4654485,66573
527.8581293,42.36206746,13.9789205,0.042449565,2.284374307,0.04,0.057426985,65.49365368,66574
491.587853,39.12917795,13.38195138,0.044664906,2.806724797,0.04,0.041800938,65.5218589,66574
466.7178929,35.20531826,14.99187002,0.055929722,3.533145043,0.267227165,0.049683475,65.5507873,66576
446.27074,27.69322374,15.77446851,0.044976312,3.153730625,0.552173114,0.077512673,65.57899242,66576
411.2265678,29.72353625,15.90432118,0.036914533,2.667309979,0.267420068,0.0772366,65.6071976,66577
431.078593,28.2613684,15.84160016,0.04349846,3.305544633,0.04,0.045341259,65.6361261,66579
450.7301118,24.83505631,15.81679623,0.046807177,3.173291857,0.04,0.041712876,65.6650545,66580
431.5999006,34.70097353,15.74623015,0.056087048,2.495493137,0.04,0.047357491,65.69325968,66581
483.7768439,39.0006236,14.04284224,0.071989741,2.342622767,0.04,0.040188557,65.7214648,66581
567.8443501,39.28205927,13.57518007,0.061534571,2.386330015,0.496070958,0.043111843,65.7503932,66583
583.7786865,43.59643494,14.51569677,0.037681849,2.62084314,0.522648149,0.064705716,65.77859842,66583
575.8412546,45.1741398,13.67946233,0.046842218,3.041097078,0.04,0.052241967,65.8068036,66584
556.5976598,40.17322172,14.28640305,0.047260587,3.072238181,0.04,0.041090081,65.8357321,66586
542.825047,36.69967439,14.82967496,0.062229475,2.958939989,0.04,0.048396946,65.8646604,66587
554.3670024,36.66443222,14.18014325,0.070870888,2.952068984,0.04,0.081773278,65.89286558,66588
514.5388829,26.37190415,14.83349868,0.061109208,4.302423401,0.103247786,0.127380196,65.9210708,66588
485.5675047,34.61322245,16.52572517,0.047693659,6.074002198,0.04,0.074713439,65.9499992,66590
539.644717,41.47879748,16.54808944,0.048826923,4.723298238,3.837698872,0.242902406,65.9789276,66591
540.5197102,22.60335954,15.89244039,0.068818722,2.839830453,3.910471871,0.244311169,66.00713284,66592
481.2985636,12.4427413,16.13794664,0.064478815,2.947131724,0.04,0.025,66.0353379,66592
454.364315,19.80428516,15.63322408,0.063124409,3.539869825,0.04,0.052202215,66.0642664,66594
452.5482205,28.43401809,15.43022137,0.056949406,3.591537347,0.188242349,0.069700421,66.0931948,66595
495.8749939,29.09848201,15.93826989,0.046072815,3.042842455,0.126392165,0.055918123,66.1214,66596
527.0117469,39.03880533,15.68121209,0.053898648,2.971035063,0.047076637,0.066732111,66.1496052,66596
488.369849,39.53507254,14.82655473,0.063590907,3.048499255,0.089350768,0.027880511,66.1785336,66597
455.4935492,30.58475528,18.82036948,0.076563608,3.799685655,0.286878461,0.17740717,66.2074619,66599
466.113042,36.24102331,21.31156048,0.085932092,4.399504628,0.128495905,0.233041657,66.23566716,66599
489.851054,37.19490958,20.55658931,0.095428646,4.271605065,0.13547646,0.130262958,66.2638724,66600
468.4369393,21.25055142,20.19363489,0.085175163,4.00909334,1.238892663,0.161568851,66.2928008,66601
424.6130834,16.15211862,20.5402652,0.06995301,3.763650523,0.944431069,0.140942647,66.3217292,66603
439.406175,27.83280139,20.8750997,0.08907213,3.742779051,0.04,0.110044093,66.3506575,66604
428.7285324,36.92378566,19.91079577,0.110001101,3.800546727,0.120725886,0.119121253,66.37886274,66604
394.5412976,38.56392901,18.1338093,0.101262684,3.934318575,0.04,0.059991573,66.4070679,66605
404.9578445,34.72834237,17.97211996,0.124600806,4.079850305,0.883292064,0.046912661,66.4359964,66606
397.9423397,30.69240474,18.55914194,0.122032443,3.814476517,1.016282484,0.058742401,66.4649248,66607
396.1103872,34.44202193,18.2675577,0.06340006,3.659760701,0.04,0.045802506,66.4938531,66609
398.0964463,36.45119855,17.98752657,0.047422448,3.474095347,0.04,0.025,66.5227815,66610
394.4442986,25.8871099,16.54151144,0.074703471,3.634406252,0.583660027,0.047882902,66.55098674,66611
432.7688199,20.59892683,17.16526016,0.08335809,3.930255946,0.764774828,0.046714198,66.5791919,66611
469.8888753,19.05056677,18.16587858,0.073801334,4.220850893,0.04,0.043436531,66.6081204,66612
459.8205596,18.25661563,18.03837503,0.071070393,4.240233017,0.04,0.059150523,66.6370487,66613
418.8317039,18.74116745,17.70929461,0.064496809,3.631837748,0.04,0.047818792,66.6659771,66615
405.680991,19.39686958,17.43005626,0.068879268,3.720861277,0.04,0.044461432,66.6949055,66616
450.1266839,17.2710337,18.32896347,0.073989509,4.020127865,0.04,0.030460236,66.7238339,66617
479.3405707,12.59057822,17.69993854,0.059585027,4.165700517,0.04,0.064858326,66.75203916,66618
443.4921712,11.76341645,16.511651,0.063314484,4.332954535,0.123664624,0.089772187,66.7802443,66618
420.3220223,19.19469152,16.47737155,0.104567606,4.091823156,0.04,0.059473418,66.8091727,66619
449.0438395,42.88486716,16.35000286,0.139703424,3.943769367,0.04,0.062576122,66.8381011,66620
504.5416548,63.36919152,15.37282415,0.171976645,3.586728272,0.04,0.06733554,66.8670295,66622
555.2386827,48.16657429,13.65411055,0.157401956,3.189327972,0.04,0.03604754,66.8959579,66623
564.4438543,28.21761977,14.93808369,0.106217385,3.560592018,0.04,0.040304806,66.9248863,66624
564.324832,22.23139688,15.30748134,0.079815456,3.681428128,0.04,0.033330029,66.9538147,66625
553.1036706,22.37815855,16.15598947,0.058309213,3.878312401,0.04,0.025,66.98201989,66626
508.7457511,28.35815935,18.54957574,0.058099823,4.142139542,0.04,0.050471048,67.0102251,66626
496.5254494,26.09393665,17.01099948,0.071993721,3.870058571,0.04,0.052269328,67.0391535,66627
504.0122077,22.78849878,14.35268957,0.055594858,3.767805772,0.04,0.037297276,67.0680818,66628
487.301577,29.6415248,16.04940796,0.096133597,4.112487018,0.04,0.060683007,67.0970103,66629
518.6085171,34.37952607,17.02981002,0.12571735,4.283209267,0.04,0.087969455,67.1259387,66630
507.2499062,31.9571266,15.47352615,0.107245135,3.808803358,0.04,0.153809557,67.1548671,66632
459.3482892,29.22576684,16.47368643,0.08249167,3.716763567,0.04,0.112616204,67.1837955,66633
451.636998,21.27003805,20.85233285,0.043350704,4.233482152,0.04,0.025,67.2127239,66634
419.7638666,11.03188111,23.46009722,0.037358528,4.491457052,0.04,0.046979839,67.2416523,66635
388.2501547,10.0214673,21.58688737,0.038721459,4.37292621,0.04,0.038257977,67.2705807,66636
384.5543798,13.38240045,17.4735593,0.036124616,4.141126287,0.04,0.033927003,67.2995091,66637
404.5613693,20.77271033,16.95569307,0.052343371,3.869230539,0.04,0.0269868,67.3284375,66638
411.2709082,23.6175494,18.35408663,0.066963572,3.900138414,0.04,0.025,67.3573659,66639
409.6760735,30.63706871,18.44948679,0.103689538,4.274973404,0.04,0.040919015,67.38557105,66639
406.9579123,38.33063098,18.31118398,0.143806586,4.675442288,0.064571307,0.063396842,67.4137763,66640
391.4946896,31.4689117,17.7312793,0.115621283,4.354402767,0.04,0.056870713,67.4427047,66641
415.2794676,23.63699798,17.48655325,0.072973982,3.905904616,0.04,0.059176093,67.4716331,66642
457.8988751,11.47233225,18.78845015,0.05138559,3.964555171,0.04,0.057699716,67.5005615,66643
447.6344843,15.47662078,18.16168789,0.034169858,3.534061778,0.04,0.039067559,67.5294898,66644
419.9068523,22.83966909,17.77028238,0.042938277,3.569172761,0.04,0.03724347,67.5584183,66645
429.1543766,18.79607968,19.34711139,0.075235438,3.805323215,0.04,0.036573427,67.5873467,66646
461.8584094,32.54038027,18.33793215,0.159462101,3.471014779,0.04,0.041755065,67.6162751,66647
484.9005526,58.13344367,16.72849795,0.287820575,3.740948228,0.04,0.056500732,67.6452035,66648
523.1106705,54.21834028,17.02712247,0.253236683,3.796237393,0.04,0.047292315,67.6741318,66649
551.7004356,34.99485379,17.9430341,0.110913525,3.284244038,0.04,0.038222243,67.7030603,66650
560.8479034,25.01512696,18.82058046,0.074804462,3.491992096,0.04,0.043182566,67.7319887,66651
531.2520164,27.8492737,19.09652007,0.060520431,4.400014158,0.04,0.028187224,67.7609171,66652
477.1851068,28.55527763,17.0457655,0.049322001,4.190228278,0.04,0.045416128,67.7898455,66653
469.8457157,26.8945242,14.31237517,0.064553103,3.197159344,0.04,0.074234423,67.8187738,66654
467.7365999,29.55436255,15.94154879,0.063116672,3.198008842,0.04,0.058041622,67.8477023,66655
